<<<<<<< HEAD
timestamp,feature,prediction,label,note
2025-10-24 23:51:59,0.394,0.324,0,
2025-10-24 23:52:00,0.851,0.963,1,ALERT
2025-10-24 23:52:00,0.723,0.895,1,ALERT
2025-10-24 23:52:01,0.222,0.312,0,
2025-10-24 23:52:01,0.303,0.312,0,
2025-10-24 23:52:02,0.335,0.312,0,
2025-10-24 23:52:02,0.264,0.312,0,
2025-10-24 23:52:03,0.221,0.312,0,
2025-10-24 23:52:03,0.37,0.312,0,
2025-10-24 23:52:04,0.304,0.312,0,
2025-10-24 23:52:04,0.361,0.312,0,
2025-10-24 23:52:05,0.729,0.9,1,ALERT
2025-10-24 23:52:05,0.479,0.502,0,ALERT
2025-10-24 23:52:06,0.29,0.312,0,
2025-10-24 23:52:06,0.121,0.312,0,
2025-10-24 23:52:07,0.302,0.312,0,
2025-10-24 23:52:07,0.321,0.312,0,
2025-10-24 23:52:08,0.184,0.312,0,
2025-10-24 23:52:08,0.343,0.312,0,
2025-10-24 23:52:09,0.304,0.312,0,
2025-10-24 23:52:09,0.339,0.312,0,
2025-10-24 23:52:10,0.225,0.312,0,
2025-10-24 23:52:10,0.371,0.312,0,
2025-10-24 23:52:11,0.355,0.312,0,
2025-10-24 23:52:11,0.296,0.312,0,
2025-10-24 23:52:12,0.419,0.373,0,
2025-10-24 23:52:13,0.211,0.312,0,
2025-10-24 23:52:13,0.466,0.474,0,
2025-10-24 23:52:14,0.239,0.312,0,
2025-10-24 23:52:14,0.398,0.331,0,
2025-10-24 23:52:15,0.278,0.312,0,
2025-10-24 23:52:15,0.255,0.312,0,
2025-10-24 23:52:16,0.324,0.312,0,
2025-10-24 23:52:16,0.194,0.312,0,
2025-10-24 23:52:17,0.132,0.312,0,
2025-10-24 23:52:17,0.215,0.312,0,
2025-10-24 23:52:18,0.378,0.312,0,
2025-10-24 23:52:18,0.128,0.312,0,
2025-10-24 23:52:19,0.249,0.312,0,
2025-10-24 23:52:19,0.263,0.312,0,
2025-10-24 23:52:20,0.741,0.909,1,ALERT
2025-10-24 23:52:20,0.339,0.312,0,
2025-10-24 23:52:21,0.318,0.312,0,
2025-10-24 23:52:21,0.335,0.312,0,
2025-10-24 23:52:22,0.355,0.312,0,
2025-10-24 23:52:22,0.224,0.312,0,
2025-10-24 23:52:23,0.416,0.367,0,
2025-10-24 23:52:23,0.291,0.312,0,
2025-10-24 23:52:24,0.39,0.316,0,
2025-10-24 23:52:24,0.313,0.312,0,
2025-10-24 23:52:25,0.162,0.312,0,
2025-10-24 23:52:25,0.198,0.312,0,
2025-10-24 23:52:26,0.37,0.312,0,
2025-10-24 23:52:26,0.361,0.312,0,
2025-10-24 23:52:27,0.175,0.312,0,
2025-10-24 23:52:27,0.774,0.931,1,ALERT
2025-10-24 23:52:28,0.192,0.312,0,
2025-10-24 23:52:28,0.402,0.339,0,
2025-10-24 23:52:29,0.761,0.923,1,ALERT
2025-10-24 23:52:29,0.206,0.312,0,
2025-10-24 23:52:30,0.188,0.312,0,
2025-10-24 23:52:30,0.387,0.312,0,
2025-10-24 23:52:31,0.382,0.312,0,
2025-10-24 23:52:31,0.275,0.312,0,
2025-10-24 23:52:32,0.184,0.312,0,
2025-10-24 23:52:32,0.238,0.312,0,
2025-10-24 23:52:33,0.2,0.312,0,
2025-10-24 23:52:33,0.797,0.943,1,ALERT
2025-10-24 23:52:34,0.336,0.312,0,
2025-10-24 23:52:34,0.266,0.312,0,
2025-10-24 23:52:35,0.319,0.312,0,
2025-10-24 23:52:35,0.309,0.312,0,
2025-10-24 23:52:36,0.361,0.312,0,
2025-10-24 23:52:36,0.214,0.312,0,
2025-10-24 23:52:37,0.127,0.312,0,
2025-10-24 23:52:37,0.422,0.38,0,
2025-10-24 23:52:38,0.306,0.312,0,
2025-10-24 23:52:38,0.21,0.312,0,
2025-10-24 23:52:39,0.279,0.312,0,
2025-10-24 23:52:39,0.229,0.312,0,
2025-10-24 23:52:40,0.23,0.312,0,
2025-10-24 23:52:40,0.47,0.482,0,
2025-10-24 23:52:41,0.849,0.963,1,ALERT
2025-10-24 23:52:41,0.333,0.312,0,
2025-10-24 23:52:42,0.383,0.312,0,
2025-10-24 23:52:42,0.349,0.312,0,
2025-10-24 23:52:43,0.24,0.312,0,
2025-10-24 23:52:43,0.312,0.312,0,
2025-10-24 23:52:44,0.232,0.312,0,
2025-10-24 23:52:44,0.353,0.312,0,
2025-10-24 23:52:45,0.22,0.312,0,
2025-10-24 23:52:46,0.757,0.92,1,ALERT
2025-10-24 23:52:46,0.71,0.884,1,ALERT
2025-10-24 23:52:47,0.218,0.312,0,
2025-10-24 23:52:47,0.333,0.312,0,
2025-10-24 23:52:48,0.279,0.312,0,
2025-10-24 23:52:48,0.175,0.312,0,
2025-10-24 23:52:49,0.368,0.312,0,
2025-10-24 23:52:49,0.323,0.312,0,
2025-10-24 23:52:50,0.306,0.312,0,
2025-10-24 23:52:50,0.314,0.312,0,
2025-10-24 23:52:51,0.366,0.312,0,
2025-10-24 23:52:51,0.259,0.312,0,
2025-10-24 23:52:52,0.232,0.312,0,
2025-10-24 23:52:52,0.355,0.312,0,
2025-10-24 23:52:53,0.216,0.312,0,
2025-10-24 23:52:53,0.813,0.95,1,ALERT
2025-10-24 23:52:54,0.127,0.312,0,
2025-10-24 23:52:54,0.33,0.312,0,
2025-10-24 23:52:55,0.317,0.312,0,
2025-10-24 23:52:55,0.261,0.312,0,
2025-10-24 23:52:56,0.294,0.312,0,
2025-10-24 23:52:56,0.221,0.312,0,
2025-10-24 23:52:57,0.289,0.312,0,
2025-10-24 23:52:57,0.365,0.312,0,
2025-10-24 23:52:58,0.196,0.312,0,
2025-10-24 23:52:58,0.039,0.312,0,
2025-10-24 23:52:59,0.342,0.312,0,
2025-10-24 23:52:59,0.299,0.312,0,
2025-10-24 23:53:00,0.363,0.312,0,
2025-10-24 23:53:00,0.863,0.967,1,ALERT
2025-10-24 23:53:01,0.267,0.312,0,
2025-10-24 23:53:01,0.37,0.312,0,
2025-10-24 23:53:02,0.16,0.312,0,
2025-10-24 23:53:02,0.432,0.4,0,
2025-10-24 23:53:03,0.242,0.312,0,
2025-10-24 23:53:03,0.37,0.312,0,
2025-10-24 23:53:04,0.188,0.312,0,
2025-10-24 23:53:04,0.311,0.312,0,
2025-10-24 23:53:05,0.326,0.312,0,
2025-10-24 23:53:05,0.343,0.312,0,
2025-10-24 23:53:06,0.251,0.312,0,
2025-10-24 23:53:06,0.338,0.312,0,
2025-10-24 23:53:07,0.293,0.312,0,
2025-10-24 23:53:07,0.281,0.312,0,
2025-10-24 23:53:08,0.217,0.312,0,
2025-10-24 23:53:08,0.374,0.312,0,
2025-10-24 23:53:09,0.236,0.312,0,
2025-10-24 23:53:09,0.684,0.859,1,ALERT
2025-10-24 23:53:10,0.763,0.924,1,ALERT
2025-10-24 23:53:10,0.774,0.931,1,ALERT
2025-10-24 23:53:11,0.251,0.312,0,
2025-10-24 23:53:11,0.49,0.526,0,ALERT
2025-10-24 23:53:12,0.849,0.963,1,ALERT
2025-10-24 23:53:12,0.862,0.967,1,ALERT
2025-10-24 23:53:13,0.201,0.312,0,
2025-10-24 23:53:13,0.246,0.312,0,
2025-10-24 23:53:14,0.766,0.926,1,ALERT
2025-10-24 23:53:14,0.743,0.911,1,ALERT
2025-10-24 23:53:15,0.355,0.312,0,
2025-10-24 23:53:15,0.32,0.312,0,
2025-10-24 23:53:16,0.232,0.312,0,
2025-10-24 23:53:16,0.316,0.312,0,
2025-10-24 23:53:17,0.287,0.312,0,
2025-10-24 23:53:17,0.307,0.312,0,
2025-10-24 23:53:18,0.733,0.903,1,ALERT
2025-10-24 23:53:18,0.441,0.419,0,
2025-10-24 23:53:19,0.325,0.312,0,
2025-10-24 23:53:19,0.422,0.38,0,
2025-10-24 23:53:20,0.173,0.312,0,
2025-10-24 23:53:20,0.305,0.312,0,
2025-10-24 23:53:21,0.316,0.312,0,
2025-10-24 23:53:21,0.416,0.367,0,
2025-10-24 23:53:22,0.314,0.312,0,
2025-10-24 23:53:22,0.285,0.312,0,
2025-10-24 23:53:23,0.259,0.312,0,
2025-10-24 23:53:23,0.249,0.312,0,
2025-10-24 23:53:24,0.321,0.312,0,
2025-10-24 23:53:24,0.285,0.312,0,
2025-10-24 23:53:25,0.287,0.312,0,
2025-10-24 23:53:25,0.321,0.312,0,
2025-10-24 23:53:26,0.266,0.312,0,
2025-10-24 23:53:26,0.123,0.312,0,
2025-10-24 23:53:27,0.254,0.312,0,
2025-10-24 23:53:27,0.948,0.982,1,ALERT
2025-10-24 23:53:28,0.417,0.369,0,
>>>>>>> 73a22d491c063849a58ac9d3bd9d22a961f91bcb
